customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15626040,793,Spain,Male,63,0,0,2,0,1,27.16675,0
15746553,526,Germany,Male,50,5,124.23324,1,0,1,159.45687,1
15622518,768,France,Female,26,5,51.11626,1,1,1,70.45479,1
15684908,540,Germany,Male,64,1,91.86969,1,0,1,95.421,0
15569446,732,France,Female,34,8,122.33843,2,1,0,187.98585,0
15777504,617,France,Female,30,8,0,1,1,1,92.6219,0
15677906,637,Spain,Female,54,5,0,1,0,1,150.83698,0
15703292,573,France,Male,26,8,86.27093,2,1,1,90.1773,0
15712938,531,France,Male,44,3,0,2,1,1,34.41679,0
15631359,489,France,Female,38,5,117.28992,1,0,0,85.23188,0
15720847,601,France,Male,35,2,0,2,1,1,118.98318,0
15787830,452,Germany,Male,33,7,153.66327,1,1,0,111.86823,0
15599869,728,Spain,Female,29,1,0,1,1,1,83.05622,0
15592078,590,Germany,Female,27,8,123.59949,2,1,0,1.67692,0
15596228,490,France,Male,29,4,0,2,1,0,32.08957,0
15578462,596,Spain,Female,76,9,134.20825,1,1,1,13.45543,0
15756894,635,France,Male,29,1,0,1,0,1,24.86554,0
15796167,782,Germany,Male,35,7,98.55689,2,1,0,117.64436,0
15664808,790,Spain,Female,37,3,0,3,0,0,98.89732,0
15664555,587,France,Male,40,2,0,4,0,1,106.1747,1
15607278,794,Spain,Female,46,8,134.59379,1,1,1,46.38637,0
15585222,515,France,Male,41,8,0,2,1,1,185.05414,0
15750299,746,Spain,Male,24,10,68.78182,1,0,1,47.99739,0
15761294,667,Germany,Female,56,8,137.46404,1,1,0,130.84679,1
15810454,709,France,Male,32,4,147.30791,1,0,1,40.86155,0
15673984,536,France,Female,35,8,0,1,1,0,171.84024,1
15609319,711,France,Female,41,3,145.75491,1,1,1,101.45507,0
15709941,753,France,Male,46,8,0,3,1,0,90.74794,1
15580252,748,France,Male,44,4,112.61077,1,0,1,2.04855,0
15741275,623,France,Female,57,7,71.48179,2,1,1,84.42134,0
15707132,465,France,Male,33,5,0,2,0,1,78.69809,0
15600708,640,Spain,Female,34,3,77.8268,1,1,1,168.54485,0
15804787,562,France,Male,75,5,87.14085,1,1,1,39.35164,0
15690021,502,Germany,Female,42,0,132.0027,1,0,1,28.20498,1
15763895,536,France,Male,32,7,178.0115,2,1,0,22.37514,0
15623478,670,Germany,Female,32,4,102.95468,2,0,1,134.94245,0
15797910,775,Germany,Male,51,2,123.78325,1,1,1,134.90157,0
15577751,759,Germany,Male,30,4,101.80267,1,0,0,8.6938,0
15781777,604,France,Male,33,3,148.65948,1,0,0,42.43775,0
15740527,766,Germany,Female,62,7,142.72448,1,0,1,5.89323,1
15721251,554,Spain,Female,41,4,112.15289,1,0,1,36.24219,0
15602994,487,France,Female,53,10,89.55085,1,0,1,90.07685,0
15750769,725,France,Male,35,7,75.91575,1,1,0,150.50743,0
15740175,732,Germany,Female,42,2,118.88966,2,0,0,87.42215,0
15679968,623,France,Male,40,5,118.78857,1,1,0,192.8674,0
15694404,781,France,Female,42,3,156.55554,1,1,1,175.67401,0
15657529,714,Germany,Male,53,1,99.14186,1,1,1,72.49605,1
15762882,577,Germany,Female,31,4,61.21118,1,1,1,145.25043,0
15642579,731,Spain,Female,37,1,128.9324,1,1,1,180.71252,0
15598884,650,Spain,Female,23,5,0,1,1,1,180.62243,0
15770185,779,France,Male,32,10,80.72815,1,1,0,86.30675,0
15800287,706,Spain,Female,46,2,127.66046,2,1,0,150.15682,1
15665861,733,Spain,Male,44,3,106.07089,1,0,1,101.61743,0
15662203,579,Germany,Female,42,3,137.56038,2,1,1,85.42434,0
15616454,476,Germany,Female,34,8,111.90543,1,0,1,197.22181,1
15702788,775,France,Male,40,9,126.21264,1,1,0,70.19657,0
15778149,538,Spain,Male,68,9,0,2,1,0,110.4405,1
15680001,602,France,Male,38,7,111.83594,2,1,0,124.38961,0
15711991,615,France,Male,30,8,0,2,0,0,3.18315,0
15633834,700,Germany,Female,28,3,99.70569,2,0,0,146.72372,0
15765266,615,France,Male,32,1,0,2,0,0,2.13925,0
15791867,544,Germany,Male,44,2,108.89593,1,0,0,69.2282,1
15675380,573,Spain,Male,56,3,154.66977,1,0,1,115.46227,1
15770576,555,Spain,Male,50,7,128.061,2,1,1,62.3751,0
15775294,692,France,Female,31,2,0,2,1,0,91.82917,1
15727059,476,France,Female,40,4,0,2,0,0,182.54704,0
15702499,770,Spain,Male,46,9,190.67802,1,1,1,14.72536,0
15611699,641,France,Female,40,7,0,1,1,0,126.99667,0
15654000,705,France,Female,35,5,0,1,1,0,133.99111,1
15657881,784,France,Male,38,5,136.71291,1,0,1,169.92092,0
15719991,727,Spain,Female,52,1,154.73397,1,1,0,80.25967,1
15720687,576,France,Female,41,4,112.60991,1,0,0,191.03518,1
15687079,646,Spain,Male,69,10,115.46244,1,1,0,40.42187,0
15582276,638,France,Male,34,5,133.50136,1,0,1,155.64304,0
15763980,632,Germany,Male,30,1,58.66802,1,1,1,78.67052,0
15720774,850,Spain,Male,44,7,89.11826,1,1,0,104.24077,1
15592194,492,France,Female,28,9,0,2,1,0,95.95709,0
15803685,673,Germany,Female,77,10,76.51052,2,0,1,59.59566,0
15759456,609,Spain,Male,34,7,140.69478,2,1,0,46.26663,0
15611544,701,Germany,Male,36,7,95.44832,2,1,0,189.08507,0
15794257,651,France,Male,34,4,91.56299,1,1,1,123.95415,0
15681697,508,France,Male,31,8,72.54148,1,1,0,129.80308,0
15579566,616,Spain,Female,43,3,120.86718,1,1,0,18.76192,1
15577970,489,France,Male,34,5,0,1,0,0,43.54059,0
15727489,567,Spain,Female,45,1,157.32051,1,1,0,62.19392,0
15764284,714,Spain,Male,27,3,0,3,1,1,129.13009,0
15581811,678,Germany,Female,30,1,139.67695,2,0,1,16.146,0
15622527,581,France,Female,55,6,0,1,1,1,22.44213,0
15753362,748,Spain,Male,60,3,0,2,1,1,78.19437,0
15666652,781,France,Female,19,3,0,2,1,1,124.29732,0
15789714,691,Spain,Male,21,3,103.00094,1,1,1,104.64858,0
15771543,507,Germany,Male,31,2,134.23707,1,1,1,166.42366,1
15748327,724,Germany,Male,34,6,118.2357,2,0,0,157.13723,0
15754649,705,Spain,Female,57,3,0,2,1,1,34.13414,0
15810460,708,Spain,Female,64,5,0,3,0,1,112.52007,1
15771742,580,Germany,Male,38,9,115.44219,2,1,0,128.4815,1
15642160,850,France,Male,38,5,0,2,1,0,16.49164,0
15798439,714,Spain,Male,25,2,0,1,1,1,132.97943,0
15605293,559,France,Female,43,1,0,2,1,1,196.64587,0
15692631,577,Spain,Female,44,8,115.557,1,0,1,127.50676,0
15665376,647,Germany,Female,35,3,166.51863,2,1,0,147.93046,0
15772412,554,Spain,Male,30,6,135.37012,1,1,1,179.68905,1
15654577,549,Germany,Male,54,5,92.87733,1,1,0,2.61964,1
15585427,528,France,Female,26,10,102.07367,2,0,0,166.79993,0
15584536,720,Germany,Male,46,3,97.0426,1,1,1,133.51651,1
15585853,743,Spain,Male,41,7,0,1,1,0,163.73609,1
15645271,615,Germany,Male,24,8,108.52807,2,0,0,179.48841,1
15579387,635,Germany,Female,44,2,79.06485,2,0,1,113.29175,0
15623107,686,Spain,Male,45,3,74.27487,3,1,0,64.90748,1
15754072,840,Spain,Female,36,6,0,2,1,0,141.36427,0
15666163,695,France,Male,43,1,100.4211,1,1,1,101.14128,0
15765192,564,France,Male,26,7,84.00688,2,0,0,183.49099,0
15804822,805,France,Female,31,4,0,2,1,0,4.79812,0
15612893,558,Spain,Male,45,4,0,1,1,0,131.80714,0
15593636,657,France,Female,39,4,80.29381,1,1,0,97.19276,0
15693326,641,France,Female,42,7,125.43714,2,0,0,164.12858,0
15809901,755,France,Male,36,8,0,2,1,0,176.80987,0
15759751,483,France,Male,48,1,0,2,1,1,110.05938,0
15605425,545,Germany,Female,44,2,127.53644,1,1,0,108.39863,0
15801934,678,France,Male,66,8,0,2,1,1,47.11703,0
15592000,781,Germany,Female,48,9,82.79418,1,1,0,124.72068,1
15618695,571,Spain,Female,22,3,108.1171,1,0,1,53.3287,0
15637110,634,Spain,Female,35,10,0,1,1,0,82.63441,0
15727408,523,Germany,Male,27,8,61.68861,2,1,0,147.05916,0
15716328,501,France,Female,40,2,0,2,0,0,141.94692,0
15669060,662,France,Male,74,6,0,2,1,0,123.58385,0
15675854,573,Spain,Male,50,0,159.30407,1,0,1,155.91524,1
15621116,648,Germany,Male,33,5,138.66424,1,1,0,29.07627,0
15781495,662,France,Female,22,2,126.36257,2,1,1,97.3828,0
15740470,725,France,Male,39,4,160.65245,2,1,0,57.64355,0
15714391,563,France,Female,35,2,183.57284,1,1,1,66.00675,1
15730137,628,France,Male,31,0,88.42181,1,0,0,72.35047,0
15596455,546,Spain,Female,45,2,0,1,0,0,197.78983,1
15717290,688,Germany,Male,41,2,112.87119,2,0,1,65.52074,0
15616555,850,Germany,Male,41,8,60.88068,1,1,0,31.82584,0
15659820,614,France,Female,34,5,0,2,1,0,185.56189,0
15696301,719,France,Female,37,9,101.4557,1,1,0,25.80359,1
15771087,757,France,Female,71,0,88.08413,2,1,1,154.33747,0
15808831,669,France,Male,29,7,0,2,1,1,138.14562,0
15812241,438,Germany,Male,59,7,127.19714,1,1,0,51.56598,1
15680370,492,France,Male,39,7,0,2,0,1,71.32323,0
15780561,622,France,Female,39,9,83.45679,2,0,0,38.88234,0
15800784,645,France,Male,42,4,98.29818,1,1,1,0.67606,0
15715796,728,France,Male,37,0,0,2,1,1,72.2038,0
15605375,651,France,Male,35,2,86.9118,1,1,0,174.09424,0
15621520,783,Germany,Female,42,2,139.70728,1,1,0,2.15022,0
15665460,732,Spain,Female,67,1,0,2,1,1,177.78304,0
15801152,553,Spain,Female,39,1,142.87698,2,1,0,44.36342,0
15756425,660,France,Male,30,7,146.30131,1,0,0,96.84791,0
15674328,670,France,Female,40,3,47.36445,1,1,1,148.57943,1
15742404,718,France,Male,38,7,0,2,1,0,38.30834,0
15757140,787,France,Male,51,0,58.13708,1,0,1,142.53831,0
15570051,775,Germany,Female,38,6,179.88641,2,0,0,153.12258,0
15669175,479,Germany,Male,24,6,107.63797,2,0,1,169.50583,0
15790324,660,France,Female,20,6,167.68556,1,1,0,57.9299,0
15691119,721,Germany,Male,68,4,136.52599,1,0,0,175.39914,0
15743478,659,Germany,Male,39,8,52.10633,2,1,1,107.96436,0
15707007,743,France,Female,39,8,0,1,1,0,94.26344,0
15572547,670,France,Female,45,9,104.93038,1,1,0,155.92181,1
15567063,766,Germany,Female,34,6,106.43494,1,0,1,137.99566,1
15689633,845,Spain,Female,38,2,112.80392,1,1,0,179.63185,0
15720637,710,Germany,Female,46,10,120.53034,1,1,0,166.58699,1
15616859,602,Germany,Female,43,2,113.64149,4,1,0,115.11635,1
15766166,604,Spain,Male,43,2,145.08172,1,1,1,23.88162,0
15617655,564,Spain,Female,35,9,0,2,1,1,105.83738,0
15623450,637,Germany,Female,27,7,135.84289,1,1,1,101.41805,0
15796612,527,France,Female,31,1,112.20325,1,1,0,182.26601,0
15795963,687,France,Male,34,7,129.89519,1,0,1,28.69817,0
15781598,756,Germany,Male,41,6,149.04992,1,0,1,50.42236,1
15691871,503,Germany,Male,42,9,153.27939,1,1,1,151.33696,0
15740345,657,Spain,Male,42,5,41.47333,1,1,0,112.9796,1
15662626,666,France,Female,40,2,0,2,0,0,36.37127,0
15596575,615,Germany,Male,39,5,113.19351,2,1,1,52.16625,0
15657321,712,Germany,Male,27,8,113.17421,2,1,0,147.26158,0
15575955,764,France,Female,24,0,0,2,1,0,88.72449,0
15743893,471,France,Male,42,3,164.95156,1,1,0,190.53177,0
15697270,608,Spain,Male,27,4,153.3251,1,1,1,199.95333,0
15644356,682,Spain,Female,47,10,134.03201,1,1,0,144.29097,0
15677586,587,Germany,Female,32,3,125.44504,2,1,1,130.51478,0
15571261,714,Germany,Female,35,6,126.07743,2,1,1,53.95424,0
15698758,630,Spain,Female,31,1,0,2,1,1,169.80273,0
15787014,648,Germany,Female,28,8,90.37109,1,1,1,146.85173,0
15739857,785,France,Female,40,3,0,2,1,1,96.83282,0
15774630,601,Germany,Female,47,1,142.80202,1,1,1,57.55302,0
15805523,717,France,Female,28,1,90.53716,1,0,1,74.80099,0
15749557,707,France,Female,44,6,0,2,1,1,192.54217,0
15681180,771,France,Female,23,7,156.12373,1,1,0,72.99062,0
15742028,602,France,Female,35,5,0,2,1,0,31.05002,0
15686463,626,France,Male,38,7,141.07459,1,1,0,52.79556,1
15654379,588,Spain,Male,59,4,0,2,1,1,27.43541,0
15783629,616,Germany,Female,42,6,117.89995,2,0,0,150.26681,0
15751193,621,Spain,Male,33,4,0,2,1,1,40.29923,0
15724099,674,France,Male,26,6,166.25796,1,1,1,149.36941,0
15568429,633,Spain,Female,46,3,0,2,1,0,120.25058,0
15648967,698,Germany,Female,64,1,169.36243,1,1,0,84.76032,1
15664498,508,France,Male,26,7,205.962,1,1,0,156.4244,0
15779522,736,France,Female,24,0,0,2,1,0,109.35573,1
15583850,672,Germany,Male,68,0,126.06151,2,1,1,184.93677,0
15696539,613,France,Female,21,7,105.62795,1,1,1,36.56051,0
15760121,712,France,Male,32,9,100.60602,1,1,0,165.69306,0
15628279,624,France,Female,38,3,0,2,1,1,163.66685,0
15766163,676,France,Male,38,1,0,2,0,1,35.64479,0
15566467,683,Germany,Female,32,0,138.1711,2,1,1,188.20358,0
15639049,489,France,Female,31,7,139.39508,1,0,1,6.12084,0
15736413,739,France,Male,29,1,0,2,1,1,164.48478,0
15634815,701,France,Female,37,3,0,2,1,1,164.26828,0
15716381,666,Germany,Female,50,7,109.06228,1,1,1,140.1361,1
15708162,565,Germany,Female,40,1,89.99471,2,0,1,121.08427,0
15569364,666,France,Male,36,3,0,2,1,0,35.15654,0
15791191,633,France,Male,59,2,103.99674,1,1,1,103.15911,0
15621205,578,France,Male,34,4,175.11111,1,1,1,74.8583,0
15704788,812,Spain,Female,49,8,66.07945,2,0,0,91.55657,1
15775756,809,Germany,Male,33,8,148.05574,1,0,0,199.20321,0
15641312,615,France,Male,36,6,0,1,1,1,27.0118,1
15782531,684,Spain,Female,31,8,0,2,1,0,188.63705,0
15724428,544,France,Male,40,8,0,2,1,0,61.5812,0
15743617,713,Germany,Male,47,1,95.99498,1,1,0,197.52923,0
15585839,633,France,Male,37,2,0,2,1,0,182.25817,0
15658158,672,Germany,Female,23,10,110.74156,1,1,0,80.7785,0
15637678,661,France,Male,35,5,0,1,1,0,155.39452,0
15701809,749,Spain,Female,28,3,0,1,1,0,3.4087,0
15676937,635,Spain,Female,32,8,0,2,1,1,19.36798,1
15778975,850,Germany,Female,70,1,96.94758,3,1,0,62.28299,1
15710375,641,France,Male,41,6,0,2,1,0,65.39679,0
15579914,633,Germany,Male,30,2,109.78682,2,1,1,139.71281,0
15595160,413,Spain,Male,35,2,0,2,1,1,60.97284,0
15595391,538,France,Male,31,1,0,2,1,0,1.37546,0
15630363,437,France,Female,39,0,102.72149,1,0,0,22.19182,0
15692443,612,Spain,Male,33,5,69.47857,1,1,0,8.97367,1
15593795,516,Germany,Female,53,1,156.6742,1,1,0,118.50234,1
15642824,826,Spain,Female,56,8,174.5061,2,0,1,161.80282,1
15683524,660,Germany,Female,23,6,166.07048,2,0,0,90.49472,0
15713532,646,Germany,Female,29,4,105.95744,1,1,0,15.47091,0
15719827,767,France,Male,36,3,0,1,0,0,65.14727,0
15578435,640,France,Male,40,8,110.34068,1,1,1,157.8866,0
15723028,778,France,Male,33,1,0,2,1,0,85.43973,0
15595609,679,Germany,Male,52,9,135.87001,2,0,0,54.03862,0
15622443,549,France,Male,31,4,0,2,0,1,25.68485,0
15579112,598,France,Male,47,2,0,2,1,1,186.11654,0
15648479,655,France,Female,45,0,0,2,1,0,166.83071,0
15659234,494,France,Male,30,3,85.70495,1,0,1,27.88606,0
15811970,653,France,Female,42,1,0,2,1,1,5.76832,0
15774192,539,Germany,Female,38,8,105.43574,1,0,0,80.57544,1
15595136,645,France,Female,37,1,0,2,1,1,68.98755,0
15630580,751,Germany,Male,34,9,108.51325,2,1,1,27.09782,0
15660646,528,France,Male,35,3,156.6871,1,1,0,199.32077,0
15614365,696,Germany,Male,31,3,150.60452,1,0,0,5.5666,0
15776128,716,France,Female,44,6,155.1149,1,0,0,133.87183,0
15787035,602,France,Female,35,8,0,2,1,1,152.84353,0
15792646,647,Spain,Female,64,1,91.216,1,1,1,41.80018,0
15726832,850,Germany,Male,61,3,141.78402,1,1,1,92.05375,0
15773260,590,France,Female,32,0,127.76324,1,1,0,100.71754,0
15624437,825,Spain,Female,32,1,0,2,1,1,42.93515,0
15717138,850,Spain,Male,31,6,82.61356,2,1,0,149.17092,0
15657317,789,France,Female,32,7,69.42352,1,1,0,107.49939,0
15626948,701,France,Female,42,6,86.16782,1,1,0,153.34238,0
15758901,713,Spain,Female,47,1,0,1,1,0,107.82508,1
15777759,570,France,Male,30,2,131.40656,1,1,1,47.95245,0
15773322,536,Germany,Female,44,4,121.89882,1,0,0,131.00718,0
15697318,771,Germany,Male,32,9,77.4872,1,0,0,33.14304,0
15678916,512,France,Female,75,2,0,1,1,0,123.30462,0
15632118,698,Spain,Male,45,5,164.45094,1,1,0,141.97002,1
15788118,656,France,Male,33,7,138.70502,2,1,0,37.13615,0
15788930,761,Spain,Male,37,7,132.73017,1,1,0,199.29301,0
15628583,709,France,Female,30,5,0,2,0,1,161.38822,0
15635177,597,Spain,Female,66,3,0,1,1,1,70.53253,0
15587690,592,France,Male,28,2,116.49822,1,1,0,144.29025,0
15627630,599,France,Female,41,1,0,2,1,0,96.06982,0
15610930,572,Germany,Female,35,1,139.97907,1,1,0,185.66284,0
15657747,611,Germany,Female,43,9,127.21631,2,0,1,17.91325,0
15568006,634,France,Female,45,2,0,4,1,0,101.03953,1
15751748,666,France,Male,51,2,148.22265,1,0,0,156.95354,1
15722212,696,France,Female,41,8,0,2,0,0,28.27683,0
15658670,669,France,Female,38,8,0,2,1,0,84.04916,0
15761654,726,Spain,Male,30,8,134.15229,1,1,1,147.82244,0
15812210,497,Germany,Female,32,8,111.53723,4,1,1,9.49799,1
15787051,750,Spain,Female,39,7,119.56592,1,1,0,87.06773,0
15642991,850,Spain,Female,29,7,0,2,1,0,23.23725,0
15713769,617,Spain,Male,38,7,0,1,1,1,27.23928,0
15605826,652,Germany,Male,46,10,121.0638,3,1,0,151.48186,1
15648898,560,Spain,Female,27,7,124.99598,1,1,1,114.66979,0
15705309,629,Spain,Male,39,5,0,2,0,0,116.74814,0
15734202,660,Germany,Female,52,4,86.89184,1,1,0,90.87776,0
15658852,676,France,Male,38,8,0,2,1,1,133.69288,0
15612633,581,Spain,Male,43,9,78.02261,1,0,1,30.66291,0
15604818,798,France,Male,34,9,154.49579,1,1,0,191.39588,0
15593900,705,France,Male,38,1,189.44372,1,0,1,106.64858,0
15624995,714,Spain,Female,31,6,152.9266,1,1,1,50.89991,0
15570087,664,France,Female,44,8,142.98969,1,1,1,115.45251,1
15802617,697,Germany,Male,43,7,115.37194,2,1,0,64.1391,0
15656029,609,France,Male,37,6,0,2,0,1,22.03072,0
15739194,548,Spain,Male,38,0,178.05654,2,1,0,38.43473,0
15607275,850,Spain,Male,39,6,206.01494,2,0,1,42.77484,1
15629475,656,France,Male,41,2,0,2,1,0,158.97377,0
15635034,727,Germany,Male,37,9,101.19183,1,1,1,34.55135,1
15756333,642,France,Female,55,7,0,2,1,1,101.51576,0
15777436,710,Spain,Female,31,5,0,2,1,0,9.56173,0
15676835,710,Spain,Male,33,1,0,2,1,0,168.31317,0
15574206,718,France,Female,37,7,0,2,1,1,55.10009,0
15613017,586,Germany,Male,32,1,149.81454,1,1,0,31.83006,0
15815131,617,Spain,Female,36,7,115.61724,1,1,1,71.5194,0
15585455,630,France,Male,28,9,0,2,0,0,32.59935,0
15692929,791,Germany,Female,42,10,113.65741,2,0,1,139.94668,1
15758081,673,Spain,Male,39,8,138.16,1,1,1,110.46851,0
15667476,477,Germany,Female,36,3,117.70086,1,0,0,74.042,0
15738248,662,France,Female,37,5,0,2,1,0,151.87184,0
15672152,850,Germany,Male,37,9,122.50638,1,0,1,199.69384,1
15673372,635,France,Female,58,1,0,1,1,1,58.90708,1
15587611,537,France,Male,59,9,0,2,0,0,103.79977,1
15803415,579,France,Female,39,3,166.50117,2,1,0,93.83564,0
15715673,651,Spain,Female,46,4,89.74305,1,1,0,156.42557,1
15655648,610,France,Female,25,2,0,2,1,0,123.72383,0
15763613,581,France,Male,30,1,0,2,1,0,199.46408,0
15660385,592,France,Male,39,7,0,2,1,0,83.08433,0
15733261,688,Spain,Female,35,6,0,1,1,0,25.48843,1
15796231,681,France,Female,18,1,98.89439,1,1,1,9.5964,0
15624866,658,Germany,Male,37,3,168.73574,2,0,0,70.37024,0
15623730,792,France,Male,34,1,0,1,0,1,86.33032,0
15668248,528,Germany,Female,62,7,133.20117,1,0,0,168.50768,1
15694518,624,Spain,Female,36,0,0,2,1,0,111.6059,0
15638028,562,Germany,Male,31,4,127.23725,2,0,1,143.31742,0
15795895,678,Germany,Male,36,1,117.86485,2,1,0,27.61906,0
15694376,705,Germany,Female,64,3,153.46926,3,0,0,146.57366,1
15669204,650,Germany,Male,23,4,93.9113,2,1,0,69.05545,0
15773779,593,Spain,Female,46,2,76.59779,1,1,1,54.45372,0
15580682,652,France,Female,40,4,79.92736,2,1,1,33.5246,0
15768530,554,Spain,Female,27,4,0,2,1,1,135.08373,0
15672875,584,Germany,Male,32,8,40.17291,1,1,1,137.43934,0
15617082,516,France,Male,33,7,115.19558,1,1,1,11.2055,0
15760514,789,Germany,Female,43,9,116.64429,2,1,1,60.1761,0
15761775,598,Germany,Male,20,8,180.29384,2,1,1,29.5527,0
15799964,669,Germany,Female,30,7,139.87281,1,1,0,188.79585,0
15693906,645,France,Female,24,3,34.54782,1,1,1,11.63817,0
15739514,659,France,Female,32,9,0,2,1,1,93.15575,0
15756926,833,Germany,Male,29,1,96.46225,2,0,1,48.98618,0
15770984,697,Spain,Female,40,7,130.33435,2,0,1,116.9511,0
15703979,580,Germany,Male,39,3,119.68881,1,1,0,137.04126,0
15801821,691,France,Male,38,1,0,2,0,0,44.6535,0
15711028,534,France,Male,52,1,0,3,1,1,104.03541,1
15791842,478,France,Female,32,6,71.18724,1,1,1,110.59362,0
15746127,572,France,Female,47,2,0,2,1,0,36.0997,0
15663625,501,France,Male,37,4,0,2,0,0,12.4703,0
15604891,624,Spain,Female,38,8,0,2,1,0,95.40341,0
15589666,595,France,Female,39,9,136.42241,1,1,1,151.75781,0
15627881,603,France,Male,30,8,0,2,1,1,47.53646,0
15664895,602,France,Female,25,0,0,2,1,1,101.27417,0
15676094,500,France,Female,34,6,0,1,1,1,140.26845,0
15761720,422,France,Male,41,6,153.23888,1,1,0,11.66309,0
15611961,615,France,Male,35,7,0,2,1,0,150.78429,0
15680167,635,France,Female,78,6,47.5364,1,1,1,119.40008,0
15762543,711,France,Female,32,1,0,2,1,0,126.18842,0
15658475,834,France,Male,36,8,142.88249,1,1,0,89.98302,1
15779743,633,France,Female,44,7,0,2,1,0,29.76129,0
15661532,650,France,Female,31,1,160.56611,2,0,0,27.07381,0
15782360,743,Germany,Male,65,2,131.93551,1,1,1,96.39967,1
15767908,567,France,Male,38,6,127.6788,2,0,0,45.42289,0
15677105,706,Germany,Female,46,4,105.21458,1,1,0,108.69959,1
15641474,638,France,Male,46,9,139.85954,1,1,0,38.96729,0
15624451,641,France,Female,38,3,0,2,1,0,116.46619,0
15577985,574,France,Female,34,5,112.32445,2,1,1,17.99343,0
15571666,642,Germany,Male,30,8,134.49727,1,0,0,43.25054,0
15783691,722,Spain,Female,35,1,120.17158,1,1,0,125.2408,0
15671172,623,France,Male,23,1,106.0122,2,0,1,191.41594,0
15731760,681,France,Male,25,5,0,1,0,1,90.86097,0
15585599,530,France,Female,34,8,0,2,0,1,141.87252,0
15784958,797,France,Female,55,10,0,4,1,1,49.41887,1
15734524,653,France,Male,51,3,0,1,1,0,170.42665,1
15614103,850,Germany,Male,42,8,119.83969,1,0,1,51.01602,1
15794895,581,Spain,Male,34,1,0,2,0,1,81.17525,0
15772381,589,Germany,Male,38,8,92.21921,1,1,0,99.10697,0
15710553,555,Germany,Male,48,3,142.05541,2,0,1,79.13478,0
15649292,748,France,Female,49,7,29.60208,1,0,0,163.55058,1
15792565,745,France,Female,46,7,0,2,1,1,67.76994,0
15718245,730,France,Male,34,1,0,2,1,1,126.59201,0
15703117,565,France,Female,44,1,0,2,0,1,89.60281,0
15758136,778,France,Male,37,3,141.80377,1,0,1,179.42184,0
15799932,812,France,Male,24,10,0,2,1,1,156.90615,0
15633516,526,France,Male,42,1,0,1,0,1,168.48602,0
15622532,708,France,Female,47,0,126.58912,2,0,1,132.73007,1
15798960,680,France,Male,33,2,108.39335,1,0,1,39.05767,0
15698664,567,Spain,Male,43,2,115.64358,2,0,0,174.60635,0
15703614,564,Spain,Male,48,5,132.87623,1,1,0,79.25977,0
15699195,709,France,Female,24,3,110.94941,1,1,1,168.51561,0
15710543,629,France,Male,46,1,130.6662,1,1,1,161.12567,1
15695499,510,France,Female,45,10,103.82147,2,0,1,77.87862,0
15622321,506,France,Female,32,3,0,1,1,1,80.82302,0
15715744,605,France,Male,39,7,0,1,0,1,119.34828,0
15788151,650,Spain,Male,32,1,132.18773,2,1,1,178.33136,0
15687153,850,Germany,Male,49,8,98.64955,1,1,0,119.17488,1
15684958,489,Germany,Male,38,2,126.44408,2,1,1,82.66273,0
15706116,659,Germany,Female,30,8,154.15951,1,1,0,40.4411,0
15740557,753,France,Female,43,5,0,2,1,0,109.88171,0
15707291,477,Germany,Male,48,8,129.25,2,1,1,157.93735,0
15583353,610,Spain,Female,45,3,0,1,1,0,38.27684,1
15761024,619,France,Female,33,2,167.73351,2,1,1,65.22248,0
15630709,619,Germany,Female,31,2,56.1163,2,0,0,2.18194,0
15639590,758,France,Female,30,3,141.58108,1,1,0,156.24906,0
15659399,516,Germany,Male,50,7,139.67507,2,1,0,45.59123,0
15567078,789,France,Female,27,8,66.20196,1,1,1,79.45812,0
15696373,687,France,Female,44,9,0,2,0,0,103.0422,1
15786617,485,Germany,Male,34,3,133.65824,1,1,0,70.20983,0
15657449,446,Germany,Male,25,3,136.20278,1,1,0,176.74351,0
15672594,597,France,Female,60,0,131.77808,1,0,0,10.70353,1
15714240,712,Spain,Male,74,5,0,2,0,0,151.42582,0
15782144,522,France,Female,34,3,0,2,1,1,3.89434,0
15665008,805,Germany,Female,26,8,42.71287,2,1,1,28.86169,0
15581733,781,France,Female,28,4,0,2,1,0,177.70315,0
15751392,689,Spain,Female,57,4,0,2,1,0,136.6498,1
15785815,670,Germany,Male,31,1,142.63154,2,1,1,175.89424,0
15664214,670,France,Male,33,2,141.20465,2,1,0,76.25746,0
15579996,524,Germany,Female,25,7,131.40221,1,0,0,193.66849,0
15675252,734,Spain,Female,39,3,92.63696,2,1,1,125.67129,0
15579617,489,France,Female,51,3,0,2,0,1,174.09828,1
15593976,578,Germany,Female,31,5,102.08868,4,0,0,187.86621,1
15716041,622,Spain,Male,39,9,0,2,0,1,100.86236,0
15654489,843,France,Female,38,8,134.88753,1,1,1,10.80404,0
15736302,687,France,Male,48,4,0,2,1,1,170.89385,0
15805909,700,Spain,Male,28,8,159.90038,1,0,0,22.69856,0
15572762,410,Germany,Female,50,2,102.27879,2,1,0,89.82248,0
15724632,537,France,Female,41,0,0,2,0,1,175.26249,0
15670416,780,France,Female,43,0,0,1,0,1,15.70527,0
15749528,652,Spain,Male,58,6,0,2,0,1,170.02543,0
15578783,620,Germany,Male,35,0,76.98997,1,1,1,17.24279,0
15580719,697,France,Female,23,10,0,2,1,1,79.73423,0
